number;name;img_url;porcentagem;votos
4321;Prof. Luciano Caixeta;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/prof-luciano-caixeta-4321-min.jpg;0,05%;1434
5100;Deterno Silva;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/deterno-silva-5100-min.jpg;0,04%;1338
2121;Andriele Qualhato;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/andriele-qualhato-2121-min.jpg;0,04%;1276
1877;Roberto Gomes;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/roberto-gomes-1877-min.jpg;0,04%;1204
5177;Douglas Bucalem;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/douglas-bucalem-5177-min.jpg;0,04%;1190
3140;Professor Eloíso Matos;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/professor-eloiso-matos-3140-min.jpg;0,04%;1128
5133;Eduardinho da Comurg;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/eduardinho-da-comurg-5133-min.jpg;0,04%;1100
3007;Eliana Sarmento;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/eliana-sarmento-3007-min.jpg;0,04%;1085
1800;Mirelli Uana;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/mirelli-uana-1800-min.jpg;0,03%;951
1801;Anna Podestá;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/anna-podesta-1801-min.jpg;0,03%;940
3600;Beatriz Peixoto;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/beatriz-peixoto-3600-min.jpg;0,03%;933
2893;Apostola Jacqueline;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/apostola-jacqueline-2893-min.jpg;0,03%;759
3113;Mario Queiroz (Judicialização);https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/mario-queiroz-judicializacao-3113-min.jpg;0,02%;720
5192;Rubia Maria;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/rubia-maria-5192-min.jpg;0,02%;678
3132;Cris Borges;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/cris-borges-3132-min.jpg;0,02%;662
1810;Lilia Monteiro;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/lilia-monteiro-1810-min.jpg;0,02%;616
5155;Laudemi Cabral;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/laudemi-cabral-5155-min.jpg;0,02%;571
4300;Castelo Branco;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/castelo-branco-4300-min.jpg;0,02%;570
5018;Waltenis;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/waltenis-5018-min.jpg;0,02%;555
3110;Jose Carlos Rocha;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/jose-carlos-rocha-3110-min.jpg;0,02%;539
3608;Ze Grandao;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/ze-grandao-3608-min.jpg;0,02%;532
3121;Xisto Damas;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/xisto-damas-3121-min.jpg;0,02%;497
3060;Rosana Mazetti;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/rosana-mazetti-3060-min.jpg;0,02%;477
3190;Nadyene da Bateria;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/nadyene-da-bateria-3190-min.jpg;0,02%;457
5002;Messias Preto Acs;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/messias-preto-acs-5002-min.jpg;0,01%;413
3133;Damião da Moradia;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/damiao-da-moradia-3133-min.jpg;0,01%;408
5012;Thais Cristina;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/thais-cristina-5012-min.jpg;0,01%;394
5068;Ricardo Peres;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/ricardo-peres-5068-min.jpg;0,01%;383
3618;Joelma Aguiar;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/joelma-aguiar-3618-min.jpg;0,01%;368
1818;Subtenente Gilson Gomes;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/subtenente-gilson-gomes-1818-min.jpg;0,01%;355
2939;Professora Érika Nunes;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/professora-erika-nunes-2939-min.jpg;0,01%;328
3677;Beatris Pereira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/beatris-pereira-3677-min.jpg;0,01%;327
5089;Laurindo Itacarambi;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/laurindo-itacarambi-5089-min.jpg;0,01%;300
4345;Juscilene Cunha;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/juscilene-cunha-4345-min.jpg;0,01%;283
5090;Veralucia Scheffer;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/veralucia-scheffer-5090-min.jpg;0,01%;268
5033;Jhoe Santos;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/jhoe-santos-5033-min.jpg;0,01%;264
2888;Maria do Paiol;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/maria-do-paiol-2888-min.jpg;0,01%;254
5122;Lucas Morais;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/lucas-morais-5122-min.jpg;0,01%;238
3107;Valéria Rios;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/valeria-rios-3107-min.jpg;0,01%;232
5030;Leandro Soares;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/leandro-soares-5030-min.jpg;0,01%;230
1899;Valmiro Batista;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/valmiro-batista-1899-min.jpg;0,01%;215
2889;Profº Marta;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/prof-marta-2889-min.jpg;0,01%;213
3191;Sargento Calassi;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/sargento-calassi-3191-min.jpg;0,01%;210
