number;name;img_url;porcentagem;votos
3123;Marla Lima;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/marla-lima-3123-min.jpg;0,01%;36
4044;Iradislon Sampaio;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/iradislon-sampaio-4044-min.jpg;0,01%;33
4050;d'Angela;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/dangela-4050-min.jpg;0,01%;25
5052;Valdenira Guedes;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/valdenira-guedes-5052-min.jpg;0,01%;24
3133;Hosana da Silva;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/hosana-da-silva-3133-min.jpg;0,01%;20
3111;Nonayra Lucena;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/nonayra-lucena-3111-min.jpg;0,01%;16
3101;Ana Luiza;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/ana-luiza-3101-min.jpg;0,00%;5
2201;José Silva (Indeferido com recurso);https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/jose-silva-2201-min.jpg;0,00%;0
1919;Hermes (Indeferido com recurso);https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/hermes-1919-min.jpg;0,00%;0
2222;Josias Licata (Indeferido com recurso);https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/josias-licata-2222-min.jpg;0,00%;0
1974;Junior da Vanda (Indeferido com recurso);https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/junior-da-vanda-1974-min.jpg;0,00%;0
2205;Claudio Silva (Indeferido com recurso);https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/claudio-silva-2205-min.jpg;0,00%;0
