number;name;img_url;porcentagem;votos
1148;Arlindo Bandeira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-sul/deputado-federal/arlindo-bandeira-1148-min.jpg;0,07%;4153
1444;Patrícia Ferreira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-sul/deputado-federal/patricia-ferreira-1444-min.jpg;0,07%;4020
5588;Ivana de Paula;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-sul/deputado-federal/ivana-de-paula-5588-min.jpg;0,07%;4002
1727;Perboni;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-sul/deputado-federal/perboni-1727-min.jpg;0,07%;3989
1707;Dra Vilma Cidade;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-sul/deputado-federal/dra-vilma-cidade-1707-min.jpg;0,07%;3805
1277;Vilson Romero;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-sul/deputado-federal/vilson-romero-1277-min.jpg;0,06%;3788
3018;Leonardo Granzotto;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-sul/deputado-federal/leonardo-granzotto-3018-min.jpg;0,06%;3777
4555;Farmacêutica Rozario Bica;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-sul/deputado-federal/farmaceutica-rozario-bica-4555-min.jpg;0,06%;3670
9000;Sargento Paulo Ricardo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-sul/deputado-federal/sargento-paulo-ricardo-9000-min.jpg;0,06%;3623
5024;Luciano Victorino;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-sul/deputado-federal/luciano-victorino-5024-min.jpg;0,06%;3548
1415;Rozeli A Gari do Renascer;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-sul/deputado-federal/rozeli-a-gari-do-renascer-1415-min.jpg;0,06%;3522
1525;Linck da Auto Escola;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-sul/deputado-federal/linck-da-auto-escola-1525-min.jpg;0,06%;3491
1272;Pr Rafael Bueno;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-sul/deputado-federal/pr-rafael-bueno-1272-min.jpg;0,06%;3357
4033;Roberto Albring Prediger;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-sul/deputado-federal/roberto-albring-prediger-4033-min.jpg;0,06%;3321
1202;Samira Pereira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-sul/deputado-federal/samira-pereira-1202-min.jpg;0,06%;3253
1311;Alvacir Aimi Agricultor;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-sul/deputado-federal/alvacir-aimi-agricultor-1311-min.jpg;0,06%;3215
1490;Professora Nadir;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-sul/deputado-federal/professora-nadir-1490-min.jpg;0,05%;2938
1550;Susan Maciel;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-sul/deputado-federal/susan-maciel-1550-min.jpg;0,05%;2902
2552;Bruno Eizerik;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-sul/deputado-federal/bruno-eizerik-2552-min.jpg;0,05%;2863
5190;Sargento Flavia;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-sul/deputado-federal/sargento-flavia-5190-min.jpg;0,05%;2804
2203;Renato Nunes;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-sul/deputado-federal/renato-nunes-2203-min.jpg;0,05%;2772
5577;Pedrão;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-sul/deputado-federal/pedrao-5577-min.jpg;0,05%;2724
1121;Fernandinho Lopes;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-sul/deputado-federal/fernandinho-lopes-1121-min.jpg;0,05%;2685
4088;Professor Peres;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-sul/deputado-federal/professor-peres-4088-min.jpg;0,04%;2608
4007;de Lima;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-sul/deputado-federal/de-lima-4007-min.jpg;0,04%;2552
4433;Marcelo Gaúcho;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-sul/deputado-federal/marcelo-gaucho-4433-min.jpg;0,04%;2442
3636;Moraes Fortaleza;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-sul/deputado-federal/moraes-fortaleza-3636-min.jpg;0,04%;2398
3033;Hendel;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-sul/deputado-federal/hendel-3033-min.jpg;0,04%;2387
3012;Leonardo Klein;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-sul/deputado-federal/leonardo-klein-3012-min.jpg;0,04%;2368
1470;Miguel Angelo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-sul/deputado-federal/miguel-angelo-1470-min.jpg;0,04%;2358
5508;Rejane Webster de Carvalho;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-sul/deputado-federal/rejane-webster-de-carvalho-5508-min.jpg;0,04%;2261
