number;name;img_url;porcentagem;votos
9000;Isabel Bulhões;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/isabel-bulhoes-9000-min.jpg;0,04%;1278
3322;Zé Renato;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/ze-renato-3322-min.jpg;0,04%;1262
1344;Clara Farias;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/clara-farias-1344-min.jpg;0,03%;1123
5123;Silvana da van;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/silvana-da-van-5123-min.jpg;0,03%;1103
4555;Promotor Celso Pinho;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/promotor-celso-pinho-4555-min.jpg;0,03%;1100
2277;Ana Serra da Jordoa;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/ana-serra-da-jordoa-2277-min.jpg;0,03%;1100
1920;Nestor;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/nestor-1920-min.jpg;0,03%;1086
1444;Profª Livramento Brandão;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/prof-livramento-brandao-1444-min.jpg;0,03%;1043
6588;Andrea Alves;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/andrea-alves-6588-min.jpg;0,03%;962
1302;Elpidia;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/elpidia-1302-min.jpg;0,03%;960
1955;Jesus Reis;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/jesus-reis-1955-min.jpg;0,03%;941
1100;Deusilene Melo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/deusilene-melo-1100-min.jpg;0,03%;902
3500;Efigenia Tavares;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/efigenia-tavares-3500-min.jpg;0,02%;769
