number;name;img_url;porcentagem;votos
7017;Eveline Marques;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/eveline-marques-7017-min.jpg;0,01%;362
9007;Alexandre Evangelista;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/alexandre-evangelista-9007-min.jpg;0,01%;337
5175;Joaci Freitas;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/joaci-freitas-5175-min.jpg;0,01%;312
9077;Jorge Lapa;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/jorge-lapa-9077-min.jpg;0,01%;305
2211;Gena do Banco;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/gena-do-banco-2211-min.jpg;0,01%;302
5155;Cássia Coelho;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/cassia-coelho-5155-min.jpg;0,01%;292
3377;Clodoaldo Sotero;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/clodoaldo-sotero-3377-min.jpg;0,01%;290
9070;Jailton Arruda;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/jailton-arruda-9070-min.jpg;0,01%;286
3171;Marilia Gabriella;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/marilia-gabriella-3171-min.jpg;0,01%;280
1730;Lourdes Paixão;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/lourdes-paixao-1730-min.jpg;0,01%;274
1316;Geovani;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/geovani-1316-min.jpg;0,01%;274
5105;Jose Gomes;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/jose-gomes-5105-min.jpg;0,01%;264
7002;Silvania da Silva;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/silvania-da-silva-7002-min.jpg;0,01%;246
1390;Major Lucena;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/major-lucena-1390-min.jpg;0,01%;234
4334;Polly;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/polly-4334-min.jpg;0,01%;224
5113;Gracinha Castro;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/gracinha-castro-5113-min.jpg;0,00%;216
7022;Fernanda;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/fernanda-7022-min.jpg;0,00%;212
3344;Severino da Paz;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/severino-da-paz-3344-min.jpg;0,00%;211
2577;Dr. Mario Jorge;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/dr-mario-jorge-2577-min.jpg;0,00%;205
3120;Missionaria Erica Fabiula;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/missionaria-erica-fabiula-3120-min.jpg;0,00%;204
9033;Osvaldo Ferreira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/osvaldo-ferreira-9033-min.jpg;0,00%;186
3300;Fábio José;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/fabio-jose-3300-min.jpg;0,00%;186
1471;Marinalva de Castro;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/marinalva-de-castro-1471-min.jpg;0,00%;181
5145;A Marron;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/a-marron-5145-min.jpg;0,00%;168
3366;Ruth Bertiog;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/ruth-bertiog-3366-min.jpg;0,00%;164
3145;Aide de Biu Preto;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/aide-de-biu-preto-3145-min.jpg;0,00%;162
5160;Pedro Marques;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/pedro-marques-5160-min.jpg;0,00%;156
5132;China;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/china-5132-min.jpg;0,00%;151
3363;Cineide Castro;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/cineide-castro-3363-min.jpg;0,00%;146
1401;Maria Olga;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/maria-olga-1401-min.jpg;0,00%;130
5131;Edilene Pereira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/edilene-pereira-5131-min.jpg;0,00%;127
5161;Cristiane Albuquerque;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/cristiane-albuquerque-5161-min.jpg;0,00%;124
