number;name;img_url;porcentagem;votos
1212;Odiosvaldo Vigas;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/odiosvaldo-vigas-1212-min.jpg;0,12%;8270
3131;Claudio Silva;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/claudio-silva-3131-min.jpg;0,11%;7764
5533;Mirian Martinez;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/mirian-martinez-5533-min.jpg;0,11%;7441
2544;Vado Malassombrado;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/vado-malassombrado-2544-min.jpg;0,11%;7363
3145;João de Furão;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/joao-de-furao-3145-min.jpg;0,11%;7314
1930;Claudio Abdala;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/claudio-abdala-1930-min.jpg;0,11%;7221
1369;Manu;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/manu-1369-min.jpg;0,10%;7192
2588;Berg da Aragom;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/berg-da-aragom-2588-min.jpg;0,10%;6913
1233;Alvarenga;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/alvarenga-1233-min.jpg;0,10%;6583
2503;Katia Alves;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/katia-alves-2503-min.jpg;0,09%;6398
1414;Severiano Alves;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/severiano-alves-1414-min.jpg;0,09%;6250
2520;Weldon de Zé Isaac;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/weldon-de-ze-isaac-2520-min.jpg;0,09%;6244
9000;Pai Robinho;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/pai-robinho-9000-min.jpg;0,09%;6195
2515;Sheila Lemos;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/sheila-lemos-2515-min.jpg;0,09%;5960
9010;Ciano Filho;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/ciano-filho-9010-min.jpg;0,07%;5039
2510;Chico Franco;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/chico-franco-2510-min.jpg;0,07%;4920
1299;Popó;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/popo-1299-min.jpg;0,07%;4884
2077;Sargento Joel;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/sargento-joel-2077-min.jpg;0,07%;4684
3636;Rivailton;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/rivailton-3636-min.jpg;0,07%;4581
3622;Marcos Antonio, O Negrão;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/marcos-antonio-o-negrao-3622-min.jpg;0,06%;4367
4300;Solon Pinheiro;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/solon-pinheiro-4300-min.jpg;0,06%;4306
2000;Gil Fiuza;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/gil-fiuza-2000-min.jpg;0,06%;3946
1000;Dra Cristiane Bacelar;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/dra-cristiane-bacelar-1000-min.jpg;0,06%;3884
3134;Barro O Homem dos Videos;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/barro-o-homem-dos-videos-3134-min.jpg;0,06%;3790
2580;Márcio Jandir;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/marcio-jandir-2580-min.jpg;0,06%;3786
1213;Jota L;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/jota-l-1213-min.jpg;0,05%;3718
3614;Carlinhos Moura;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/carlinhos-moura-3614-min.jpg;0,05%;3595
4567;Márcia Gomes;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/marcia-gomes-4567-min.jpg;0,05%;3588
7033;Bassuma;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/bassuma-7033-min.jpg;0,05%;3580
2500;Hollyfield;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/hollyfield-2500-min.jpg;0,05%;3427
4004;Paulinho Cadeirante;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/paulinho-cadeirante-4004-min.jpg;0,05%;3262
3322;Fabiano Resende Fafito;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/fabiano-resende-fafito-3322-min.jpg;0,05%;3256
