number;name;img_url;porcentagem;votos
5033;Cledinalda Araujo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/cledinalda-araujo-5033-min.jpg;0,04%;630
2828;Branco;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/branco-2828-min.jpg;0,04%;589
5022;Minora Rocha;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/minora-rocha-5022-min.jpg;0,03%;548
4400;Lidiane Guimaraes;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/lidiane-guimaraes-4400-min.jpg;0,03%;533
5013;Damião Sabino;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/damiao-sabino-5013-min.jpg;0,03%;512
2846;Penha;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/penha-2846-min.jpg;0,03%;449
5112;Macilei Maciel;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/macilei-maciel-5112-min.jpg;0,03%;442
5455;Joselito Oliveira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/joselito-oliveira-5455-min.jpg;0,03%;438
5122;Damião Potência;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/damiao-potencia-5122-min.jpg;0,02%;384
5413;Israel do Sindicato;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/israel-do-sindicato-5413-min.jpg;0,02%;376
2884;Raimundo Baracho;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/raimundo-baracho-2884-min.jpg;0,02%;347
2810;Divino;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/divino-2810-min.jpg;0,01%;234
2860;Walkson Silva;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/walkson-silva-2860-min.jpg;0,01%;217
5123;Neto Camilo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/neto-camilo-5123-min.jpg;0,01%;215
2840;Fabiana Bessa;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/fabiana-bessa-2840-min.jpg;0,01%;156
5155;Ingrid Hanna;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/ingrid-hanna-5155-min.jpg;0,01%;146
5104;Maria José;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/maria-jose-5104-min.jpg;0,01%;144
5109;Revil Alves;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/revil-alves-5109-min.jpg;0,01%;134
5177;Uarta Dantas;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/uarta-dantas-5177-min.jpg;0,01%;132
2855;Marcos Andre;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/marcos-andre-2855-min.jpg;0,01%;118
