number;name;img_url;porcentagem;votos
1502;Edson Basso;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/edson-basso-1502-min.jpg;0,19%;11047
3111;Adriano Ramos;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/adriano-ramos-3111-min.jpg;0,19%;10995
1303;Dani Braz;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/dani-braz-1303-min.jpg;0,19%;10816
1378;Vitorassi;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/vitorassi-1378-min.jpg;0,18%;10522
5530;Ulisses Falci Junior;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/ulisses-falci-junior-5530-min.jpg;0,18%;10361
2040;Andre Pioli;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/andre-pioli-2040-min.jpg;0,18%;10351
1718;Tito - Tony e Tito;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/tito-tony-e-tito-1718-min.jpg;0,18%;10304
1900;Natalie;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/natalie-1900-min.jpg;0,18%;10125
1551;Raphael Sampaio;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/raphael-sampaio-1551-min.jpg;0,17%;9838
5520;Pastor Dennis Munhoz;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/pastor-dennis-munhoz-5520-min.jpg;0,16%;9329
5567;Marcio Rosa;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/marcio-rosa-5567-min.jpg;0,16%;9275
3101;Veterinário Fernando Ibanez;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/veterinario-fernando-ibanez-3101-min.jpg;0,16%;9070
1912;Pedro Martendal;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/pedro-martendal-1912-min.jpg;0,15%;8487
1740;Dr Giuliano Turetta;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/dr-giuliano-turetta-1740-min.jpg;0,15%;8348
1510;Caito Quintana;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/caito-quintana-1510-min.jpg;0,14%;8299
1788;Soldado Pessuti;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/soldado-pessuti-1788-min.jpg;0,14%;8230
1720;Vilmar Favaro Purga;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/vilmar-favaro-purga-1720-min.jpg;0,14%;8038
4357;Wlademir Garbuggio;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/wlademir-garbuggio-4357-min.jpg;0,14%;8028
3123;Pedro Radade;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/pedro-radade-3123-min.jpg;0,13%;7359
1144;Maurilio Viana;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/maurilio-viana-1144-min.jpg;0,13%;7331
1501;Professor Silberto;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/professor-silberto-1501-min.jpg;0,13%;7280
1369;Bianco;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/bianco-1369-min.jpg;0,12%;7114
4333;Leandro Bravin;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/leandro-bravin-4333-min.jpg;0,12%;6919
5566;Trevizan;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/trevizan-5566-min.jpg;0,12%;6789
4530;Luis Escarmanhani;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/luis-escarmanhani-4530-min.jpg;0,12%;6632
